,feature_0,feature_1,feature_2,wMSE,pred_error,sample
GRB 090812,-4.879680156707764,3.943345546722412,-7.01236629486084,2.702806555706522,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.076799392700195, 2.7244021892547607, 1.0826058387756348, 2.968526601791382, 0.07698287814855576, 0.0803828239440918, 3.6767265796661377, 0.38076895475387573, 0.9631816744804382, 1.4560718536376953, 0.9668093323707581, 1.3229732513427734, 0.0726451575756073, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7657641172409058, 0.0, 0.0, 0.22179117798805237, 0.04061592370271683, 0.8544919490814209, 0.07299964874982834, 1.4239164590835571, 0.1732301265001297, 1.5271352529525757, 0.0, 0.0, 0.07717330008745193, 0.6511544585227966, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",train
GRB 111117A,-3.4811058044433594,1.5335484743118286,-3.298410415649414,2.8027992248535156,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12895053625106812, 1.3797162771224976, 2.635432243347168, 0.40298086404800415, 0.0, 1.3143106698989868, 0.0, 0.3949664235115051, 1.8735570907592773, 0.0, 2.0989952087402344, 0.0, 0.0, 1.6615076065063477, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5376830101013184, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",train
GRB 090519,-4.33120584487915,1.9246047735214233,-3.7018320560455322,6.621464320591518,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.19665713608264923, 2.18379545211792, 0.5338507890701294, 2.572296142578125, 0.9371898770332336, 2.2825145721435547, 0.0, 1.6943840980529785, 0.972449004650116, 0.0, 3.8849148750305176, 1.5142284631729126, 3.983402729034424, 3.099090337753296, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13292202353477478, 0.0, 0.0, 0.0, 5.311439037322998, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",train
GRB 230325A,-4.411501407623291,4.036478042602539,-5.1461944580078125,2.240062713623047,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6696799993515015, 0.6724151372909546, 0.6443482637405396, 0.5331047177314758, 0.04617536440491676, 0.2693484425544739, 1.230621337890625, 0.3429787755012512, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9364768266677856, 1.3009294271469116, 0.0, 0.0, 0.0, 2.380502223968506, 0.0, 0.03840276598930359, 0.8159397840499878, 0.0, 0.0, 0.33726343512535095, 2.6255862712860107, 0.7832334041595459, 0.0, 1.7841261625289917, 2.4867029190063477, 0.0, 0.0, 3.3519105911254883, 1.143726110458374, 0.0, 0.0, 1.4778978824615479, 0.0, 0.3789401650428772, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",train
GRB 050819,-4.256811141967773,2.7445662021636963,-3.841365337371826,3.797443389892578,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.9480342864990234, 2.5100839138031006, 0.040467530488967896, 2.402724504470825, 0.0, 1.8131216764450073, 1.422544002532959, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9373082518577576, 1.617516279220581, 0.0, 0.0, 0.7128949165344238, 0.0, 3.1379849910736084, 2.3746843338012695, 0.0, 0.05410253629088402, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",train
GRB 080517,-4.368447780609131,2.069056749343872,-3.356215238571167,2.9539066661487925,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.395605444908142, 0.6151483058929443, 1.0454580783843994, 0.0, 0.684934139251709, 4.415029525756836, 0.0, 2.4622373580932617, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.36045485734939575, 0.0, 0.0, 0.0, 0.0, 1.0533125400543213, 0.0, 0.0, 0.5674176216125488, 0.0, 0.0, 1.1433602571487427, 0.4254494309425354, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",train
GRB 161219B,-3.004833459854126,5.441124439239502,-7.526189804077148,22.68357517408288,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.658575057983398, 5.8872175216674805, 3.8489797115325928, 1.3568966388702393, 1.9662816524505615, 10.347084045410156, 10.445068359375, 3.936067581176758, 1.1309164762496948, 3.3190135955810547, 5.183119773864746, 4.539783000946045, 5.826593399047852, 0.0, 0.0, 0.0, 0.0, 5.0557332038879395, 5.767965793609619, 5.66306734085083, 0.0, 3.7006471157073975, 2.7096762657165527, 4.045355796813965, 3.776794910430908, 3.604311227798462, 2.0061826705932617, 0.7473790049552917, 0.3450837731361389, 0.0, 0.5761815309524536, 2.1452584266662598, 1.8217355012893677, 2.089088201522827, 4.025006294250488, 3.347175121307373, 5.1683349609375, 0.0, 5.724246978759766, 5.881693363189697, 6.5618391036987305, 6.626833915710449, 6.341228008270264, 7.452629089355469, 4.799746990203857, 6.655618190765381, 5.068316459655762, 5.839842319488525, 1.549971103668213, 1.7899149656295776, 2.5478644371032715, 0.6040483117103577, 1.3728924989700317]",train
GRB 231230A,-3.5458734035491943,3.530775785446167,-6.081912517547607,1.327633221944173,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013646909967064857, 1.1311661005020142, 1.1588667631149292, 0.5280755162239075, 0.25363174080848694, 0.6373926401138306, 0.19721318781375885, 1.6010459661483765, 0.0726981833577156, 0.7736472487449646, 0.6680713891983032, 0.09593866765499115, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5916022062301636, 3.175462245941162, 0.0, 2.308002471923828, 2.0767016410827637, 1.3691381216049194, 1.2168223857879639, 0.29857131838798523, 0.4880109429359436, 0.1517392098903656, 0.0, 0.7818227410316467, 0.0, 0.6466930508613586, 0.0, 0.0, 0.1461593210697174, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",train
GRB 170912B,-3.1978766918182373,2.1566078662872314,-5.124392509460449,1.262244118584527,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4509051740169525, 0.0, 0.20676274597644806, 0.9214618802070618, 0.26844319701194763, 1.6947896480560303, 1.951967716217041, 0.872139573097229, 0.2136882096529007, 0.6057889461517334, 1.0975828170776367, 0.7710025310516357, 1.8142975568771362, 0.8097971081733704, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8522029519081116, 1.238311529159546, 0.5912908315658569, 0.0, 0.1963348090648651, 2.302823781967163, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",train
GRB 100205A,-3.6139769554138184,2.9699599742889404,-4.368814468383789,8.577262878417969,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.721859335899353, 0.9152187705039978, 2.965263843536377, 3.275632619857788, 3.9074923992156982, 0.3015640377998352, 0.8066109418869019, 0.0, 2.1343491077423096, 5.771038055419922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",train
GRB 150817A,-3.1684272289276123,3.5311710834503174,-6.1503214836120605,1.0260413487752278,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.17517712712287903, 1.2224386930465698, 1.5515774488449097, 0.66166752576828, 1.1430585384368896, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08742053806781769, 0.3450939357280731, 0.5401949882507324, 0.0, 0.27253806591033936, 0.5203320980072021, 0.0, 0.5300620198249817, 0.4927240312099457, 1.2045618295669556, 2.6430935859680176, 0.5470579862594604, 1.5185314416885376, 0.0, 0.0, 0.0, 0.43967726826667786, 0.0, 0.51882004737854, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",train
GRB 141005A,-3.76118803024292,1.804960012435913,-4.267867088317871,3.0925806681315104,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7530210614204407, 0.4073370695114136, 1.1284912824630737, 2.1883022785186768, 3.8393075466156006, 0.08021252602338791, 3.918903350830078, 1.0578553676605225, 0.5183737277984619, 0.4693087041378021, 0.17685772478580475, 1.4370355606079102, 0.11037708073854446, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2603742182254791, 0.0, 0.0, 0.0, 0.0, 2.388455390930176, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",train
GRB 160123A,-2.6621053218841553,1.8100249767303467,-4.102313995361328,3.392470223563058,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.191946029663086, 0.0, 0.0, 0.29231664538383484, 0.0, 3.251251697540283, 1.330024242401123, 3.7672324180603027, 1.82186758518219, 0.8732793927192688, 0.40704792737960815, 0.0, 0.0, 0.0, 0.0, 0.0, 2.9992494583129883, 0.6441953778266907, 1.0282691717147827, 0.0, 0.43500566482543945, 0.0, 0.980488121509552, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4549156427383423, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",train
GRB 050124,-2.071390390396118,3.4077322483062744,-4.862847328186035,2.2401735517713757,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.7855124473571777, 2.4389688968658447, 0.7269405126571655, 0.0, 0.2145346701145172, 0.12256641685962677, 1.1323890686035156, 1.4397621154785156, 0.07265470176935196, 1.5823792219161987, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",train
GRB 181030A,-5.165222644805908,2.930432081222534,-7.006000518798828,3.2400585521351206,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3614298105239868, 0.4517347514629364, 1.5592398643493652, 0.5418720841407776, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5969395041465759, 1.2350101470947266, 1.0594099760055542, 0.0, 0.0, 0.24614857137203217, 0.0, 1.5541324615478516, 0.0, 4.700901985168457, 0.0, 0.0, 0.0, 0.0, 1.811048984527588, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",train
GRB 050714B,-4.792234420776367,2.837780475616455,-5.073210716247559,8.727627708798362,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.90273380279541, 0.5963440537452698, 4.026950836181641, 7.588165760040283, 3.728458881378174, 4.789471626281738, 0.26903069019317627, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.6431007385253906, 0.0, 0.0, 1.5500519275665283, 0.0, 0.9350067973136902, 2.0354034900665283, 0.32448339462280273, 0.0, 0.24606017768383026, 2.2824628353118896, 0.9105727672576904, 2.328212261199951, 1.2277098894119263, 2.245903491973877, 3.0098636150360107, 3.732240915298462, 0.0, 1.3899224996566772, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",train
GRB 140713A,-2.8680102825164795,2.4933135509490967,-5.886021137237549,9.351392110188803,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.890118956565857, 0.0, 0.0, 0.46404507756233215, 2.8935117721557617, 0.0, 4.582033157348633, 0.34034812450408936, 7.817052841186523, 3.4991812705993652, 0.1889369934797287, 1.4670783281326294, 1.111409306526184, 0.0, 0.0, 0.0, 0.0, 0.0, 2.451978921890259, 2.9190125465393066, 0.0, 0.0, 2.933520555496216, 0.0, 0.0, 2.237592935562134, 0.0, 0.0, 0.8859414458274841, 0.9337674975395203, 4.995752811431885, 0.0, 0.0, 1.8763006925582886, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",train
GRB 121128A,-3.9552881717681885,3.270371675491333,-6.452011585235596,5.509227294921875,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.521052837371826, 5.953725814819336, 1.8388891220092773, 1.4912647008895874, 1.1748957633972168, 0.6967940330505371, 1.4058561325073242, 0.6876813769340515, 0.44626855850219727, 0.2370826005935669, 0.27129489183425903, 1.3204814195632935, 1.5546703338623047, 2.1981606483459473, 3.2281970977783203, 2.8792731761932373, 2.5408716201782227, 0.0, 0.0, 0.0, 0.0, 1.3714975118637085, 0.0, 0.0, 0.40943443775177, 0.0, 1.3070120811462402, 2.311567544937134, 1.361203908920288, 2.68989634513855, 0.8942657709121704, 0.0, 5.14664363861084, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",train
GRB 160917A,-3.948971748352051,2.7241837978363037,-5.474978446960449,2.2289648923006924,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.975133180618286, 1.2982795238494873, 0.8425737023353577, 0.005093991756439209, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0146663188934326, 1.1373164653778076, 1.6820968389511108, 0.0, 1.1579700708389282, 0.17727875709533691, 0.0, 0.9572978615760803, 2.4146389961242676, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",train
GRB 180510A,-4.081694602966309,3.5739660263061523,-6.894292831420898,9.56522305806478,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.7596912384033203, 2.5894758701324463, 3.8536882400512695, 3.7636313438415527, 7.32495641708374, 2.599560499191284, 1.3159873485565186, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.454836905002594, 0.7992869019508362, 0.32935386896133423, 0.0, 0.7897466421127319, 0.0, 0.0, 0.0, 0.0, 1.0971550941467285, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",train
GRB 110715A,-3.887462615966797,4.4896955490112305,-7.249664306640625,6.399506568908691,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.417190074920654, 3.9712255001068115, 2.2920379638671875, 0.6418070793151855, 0.28434255719184875, 1.111331820487976, 1.570726752281189, 1.2680708169937134, 0.4407411813735962, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3330215215682983, 2.2508156299591064, 2.616896152496338, 0.0, 2.5046846866607666, 4.2240376472473145, 0.0, 0.0, 3.4329967498779297, 3.0859155654907227, 2.6009252071380615, 2.602111339569092, 2.023811101913452, 1.6492875814437866, 2.638474464416504, 2.8844919204711914, 2.8499460220336914, 2.0766522884368896, 3.546931505203247, 2.530167818069458, 2.346036911010742, 2.4889791011810303, 1.999677300453186, 0.9504051208496094, 2.3709840774536133, 0.16787070035934448, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",train
GRB 060206,-2.937868356704712,3.8453664779663086,-5.361675262451172,4.782220655871976,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.7670111656188965, 1.54685378074646, 0.3665267825126648, 2.045853853225708, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.720055103302002, 0.0, 0.0, 0.0, 0.0, 3.4244697093963623, 3.044260263442993, 0.0, 0.0, 1.8716742992401123, 0.0, 2.0137791633605957, 1.63801109790802, 0.0022212655749171972, 1.4628006219863892, 0.0, 0.0, 0.6981375813484192, 1.2004673480987549, 0.6205360889434814, 0.9285163879394531, 2.384913921356201, 0.13673076033592224, 1.2186675071716309, 0.11714892089366913, 4.225635051727295, 0.0, 1.4733860492706299, 0.8340731263160706, 2.1545779705047607, 0.9446670413017273, 1.7931597232818604, 1.6961017847061157, 0.05057794973254204, 0.005525400396436453, 1.0143734216690063, 2.976752996444702, 0.0, 0.0, 0.0, 0.0]",train
GRB 070419B,-4.923691272735596,4.866669178009033,-8.07422161102295,7.158566792805989,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14150281250476837, 0.792554497718811, 1.6003116369247437, 1.7258024215698242, 2.6203463077545166, 1.6951148509979248, 0.7378811240196228, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.46643170714378357, 0.8543431162834167, 1.135786533355713, 0.0, 1.045823335647583, 1.5807183980941772, 0.0, 0.0, 0.0, 3.353972911834717, 1.515292763710022, 0.0, 1.6115913391113281, 4.8976287841796875, 0.0, 0.8851561546325684, 2.3870038986206055, 3.098438024520874, 5.059213161468506, 3.0698676109313965, 4.919401168823242, 4.249026775360107, 0.0, 4.002342224121094, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",train
GRB 050904,-4.619912624359131,4.23998498916626,-7.190701484680176,18.36539667302912,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6780339479446411, 0.4019157886505127, 0.4244607090950012, 1.5292309522628784, 6.333554267883301, 1.3213895559310913, 2.533280372619629, 3.180283784866333, 2.6276612281799316, 1.6756645441055298, 7.124826431274414, 0.0, 0.0, 0.0, 0.0, 4.622189521789551, 0.01488112285733223, 5.785522937774658, 0.0, 3.222177743911743, 5.432624816894531, 6.014248847961426, 0.0, 5.230156421661377, 6.065729141235352, 3.9496636390686035, 2.1454010009765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.171723365783691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",train
GRB 210807A,-4.627372741699219,4.643002986907959,-8.29597282409668,4.412052827722886,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.585800290107727, 0.7006649374961853, 0.8989264369010925, 0.2050372213125229, 1.0717542171478271, 1.5372469425201416, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2640471458435059, 0.0, 0.0, 1.9622960090637207, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.8865737915039062, 1.181803584098816, 0.3203219175338745, 1.1426788568496704, 1.2873082160949707, 1.5297362804412842, 0.0, 4.012397289276123, 0.0, 5.5916666984558105, 0.0, 2.575465202331543, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",train
GRB 161022A,-3.5639305114746094,1.3612676858901978,-4.314242362976074,6.484529348520132,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.39000236988067627, 0.08823072910308838, 1.00408935546875, 3.3222262859344482, 2.1814799308776855, 1.2755850553512573, 3.2542166709899902, 5.268435478210449, 1.6744499206542969, 2.163757085800171, 4.381734848022461, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8119438290596008, 0.0, 0.0, 0.0, 0.0, 0.12969115376472473, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",train
GRB 180924A,-3.9520108699798584,3.5306143760681152,-5.186287879943848,1.7400965690612793,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3310585021972656, 0.508799135684967, 1.1533743143081665, 0.9121137857437134, 2.033783435821533, 1.4172718524932861, 0.5194416046142578, 0.09767411649227142, 1.0708311796188354, 1.3739200830459595, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0969797372817993, 0.0, 0.0, 0.9220519661903381, 0.0, 0.9962806105613708, 3.368428945541382, 0.0, 0.0, 0.0, 0.8549820184707642, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8536896109580994, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",train
GRB 110921A,-3.7235519886016846,2.832310438156128,-5.366072177886963,3.387176807110126,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.8578097820281982, 0.352623850107193, 3.5361623764038086, 2.131152629852295, 0.6411575078964233, 2.524240732192993, 4.839675426483154, 0.034994419664144516, 1.7918806076049805, 1.7700847387313843, 0.08343857526779175, 0.5591011047363281, 0.0, 0.0, 0.0, 0.0, 1.110121726989746, 0.4816127419471741, 0.30814194679260254, 0.0, 1.3199867010116577, 0.03666488453745842, 0.0, 0.6418121457099915, 1.7706851959228516, 1.238202452659607, 1.405521035194397, 0.0, 0.195872500538826, 0.0, 0.0, 2.587954521179199, 0.0, 0.0, 0.09979546815156937, 0.37470656633377075, 0.0, 1.3776965141296387, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",train
GRB 180222A,-3.9366233348846436,1.7819775342941284,-3.094536781311035,1.5139347076416017,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.1023155450820923, 1.5185027122497559, 2.096599578857422, 0.46076056361198425, 1.2152559757232666, 0.0, 0.14570610225200653, 0.0, 2.117694139480591, 0.8066691756248474, 0.0, 0.06643874198198318, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6103538870811462, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",train
GRB 080928,-5.7674880027771,3.727829694747925,-7.2259039878845215,8.625499301486546,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8018389940261841, 5.388298988342285, 2.9601001739501953, 0.5801630020141602, 4.814767837524414, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0972135066986084, 4.025345325469971, 3.6990549564361572, 0.0, 0.0, 0.0, 0.626913845539093, 1.2832292318344116, 0.6502553224563599, 3.1436350345611572, 0.0, 2.104461431503296, 1.7401306629180908, 3.6072964668273926, 1.6845110654830933, 3.0251615047454834, 0.0, 0.0, 3.0031332969665527, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",train
